"Bond Rating","Cash","Earnings Before Interest","Gross Profit (Loss)","Retained Earnings","EBTI Margin (Revenue)","Dividends per Share - Pay Date - Calendar","Total Stockholders Equity","Total Market Value (Fiscal Years)","Total Revenue","Financing Activities - Net Cash Flow","Net Cash Flow","Debt to Equity Ratio","Return on Asset","Interest Coverage","Current Ratio","Return on Equity","Quick Ratio","Risk Rating"
"BBB-",2179.49,3914.271,5571.371,2774.104,0.334883352,2.6,8417.987,34837.2368,11688.461,-3206.398,243.573,1.1134069225813727,0.1865055739816722,0.07477484313170958,0.6950919516139626,0.6270717690583272,0.6817745300754819,"Medium Risk"
"B+",15.878,276.31,447.337,-36.58,0.356190307,1.5495,250.699,1057.3465,775.737,-90.44,128.739,5.49620062305793,0.1292058174649268,0.2881473707068148,0.03113760712254623,1.4667748973869061,0.03113760712254623,"High Risk"
"BBB",1276.3,2045.4,2482.5,9521.9,0.229941655,1.075,9565,9725.8889,8895.3,-893.4,914.2,0.39635128071092524,0.11746801130229031,0.08296665688862813,0.700096146734709,0.24179822268687926,0.31464635258733326,"Medium Risk"
"BB",4.2,136.6,223.1,40.7,0.153880816,1.2,311.6,1050.0102,887.7,-18.8,92.4,0.732349165596919,0.18179398456215065,0.08711566617862372,0.5897920604914934,0.6777920410783055,0.019848771266540645,"High Risk"
"B",72.4,121.1,150.5,-1076.7,0.288196097,0.0918,435.2,240.6414,420.2,-445.8,-358.4,2.3044577205882355,0.07052588666938443,0.9521056977704376,0.32007168458781365,0.08088235294117647,0.2594982078853047,"High Risk"
"BB-",279.989,325.552,325.552,1080.183,0.380924299,0,1095.681,17391.836259134452,854.637,-319.538,125.562,0.8799285558479155,0.08438479957988008,0.1418790239347324,0.15571034513441664,0.25496745859424413,0.15571034513441664,"High Risk"
"BB-",257,1092,2234,-1816,0.106029712,0.5,1629,2695.5996,10299,-562,13,2.839779005524862,0.11120162932790224,0.2078754578754579,0.5467040673211782,1.2320441988950277,0.07208976157082748,"High Risk"
"B",128.836,-465.261,-411.095,-371.95,-2.251782266,0,549.416,190.1845,206.619,-28.228,165.45,1.4622089636996374,-0.3070565571276685,-0.13688660773200417,0.7930809479839952,-0.8641593983429677,0.7930809479839952,"High Risk"
"BB",208.87,281.949,908.807,-828.037,0.140942295,0,934.441,3396.2958,2000.457,-133.558,115.729,0.8135783853662243,0.11400805964427904,0.11156272942979048,0.4349880521082248,0.9389057201043189,0.26833937151519827,"High Risk"
"BB+",291.58,565.33,1360.684,1464.049,0.258811034,0,2200.877,8326.3844,2184.335,45.474,658.113,0.9519764166738987,0.10093230217524082,0.12556382997541257,0.2234295259842761,0.5859932199754916,0.2234295259842761,"High Risk"
"B+",65.063,171.235,918.738,-363.704,0.048040006,0,149.195,1215.7641,3564.425,1378.303,1555.337,12.885941217869233,0.059414553173830466,0.5553712733962098,0.7134317306743014,5.520553637856499,0.08029297067825057,"High Risk"
"B+",21.8,147.8,271.3,-133.8,0.090847624,0.25,-12.4,375.1653,1626.9,-123.4,4.3,-56.04032258064516,0.13133108228185533,0.3430311231393775,0.5603973808986228,-17.790322580645157,0.049221043124858886,"High Risk"
"A",627,2212,2670,3960,0.472447672,2.9,14840,17391.836259134452,4682,1976,3287,0.31785714285714284,0.028363701642581455,0.04385171790235081,0.010737220652453121,0.17338274932614556,0.010737220652453121,"Low Risk"
"B+",22.306,100.969,169.409,-16.631,0.059237421,0.6,356.918,808.996,1704.48,95.124,83.898,0.9647566107621358,0.07787404902789517,0.2774217829234716,0.7602476020896676,0.39616382474405915,0.03746955367791571,"High Risk"
"BB-",89.097,426.34,763.722,914.585,0.406054337,0,723.499,1282.8265,1049.958,196.836,552.175,1.3259728071496988,0.19359318005655132,0.06616550171224844,0.17153501087772666,1.0166054134145313,0.17153501087772666,"High Risk"
"B",0,-39.872,-0.674,-715.84,-0.148522301,0,447.742,461.2478,268.458,-167.581,-50.286,1.191634914750012,-0.0314822359714866,-0.9286717495987159,0,-0.08420474290997935,0,"High Risk"
"BB-",378.243,359.145,689.067,89.648,0.107438246,0,614.799,1354.6438,3342.804,-11.59,258.795,1.191312933170028,0.15585915326703387,0.1067284801403333,0.5515609980356919,1.058453250574578,0.39520520750616456,"High Risk"
"BB",34.919,377.796,709.406,647.261,0.117825415,0,1854.859,3383.666,3206.405,-208.556,76.762,0.6586705512386656,0.10202992549414011,0.1169255365329437,0.9885563717662088,0.35864289414990574,0.055763334397955916,"High Risk"
"BB-",103.584,207.114,1021.507,336.143,0.13861141,0,249.419,2794.3645,1494.206,38.312,267.188,2.4540472057060607,0.15831474604851398,0.08065606381026873,0.3134704370179949,4.028570397604031,0.2662827763496144,"High Risk"
"BBB-",482.2,228.6,858.7,-2341.3,0.09290417,0.75,504.4,1455.0871,2460.6,-360,-64.1,1.2833068992862806,0.043753708346890734,0.1815398075240595,0.12099189786398233,1.6201427438540843,0.11838939356739504,"Medium Risk"
"B+",572,2059,2983,-888,0.148471301,0,40,2887.2042,13868,69,2081,146.75,0.15685228917498287,0.19524040796503156,0.10447554385478731,64.525,0.07925730913121795,"High Risk"
"BBB-",390,4010,5679,3884,0.627150454,0,5451,11787.47,6394,-902,375,1.3971748303063658,0.252773575390822,0.08104738154613467,0.15258215962441316,0.9822050999816547,0.15258215962441316,"Medium Risk"
"BB-",229,247,399,-503,0.116950758,1,1110,452.2932,2112,603,819,2.6621621621621623,0.048698738170347006,0.7368421052631579,0.8530287984111221,0.1954954954954955,0.22740814299900694,"High Risk"
"BB-",55.4,215.1,510.8,-1396.4,0.142412606,0,581.2,753.2132,1510.4,-137.8,33.4,1.2396765313145215,0.11011569571004402,0.2129242212924221,0.397422126745435,0.8000688231245697,0.08500843946601196,"High Risk"
"B-",76.217,24.246,51.7,-87.883,0.057140433,0.01,-96.245,29.5346,424.323,-10.511,14.359,-2.765743674996104,0.07940136232643437,0.8517281201022849,0.5653079308817014,-0.3226037716244998,0.562819376753803,"High Risk"
"A",2859,2710,5787,9941,0.222258673,2.59,8405,17391.836259134452,12193,-2318,254,1.215348007138608,0.01864567709265044,0.14280442804428045,0.0225611969508057,0.6424747174301011,0.0225611969508057,"Low Risk"
"BBB-",656,394,607,-285,0.083616299,1.6,1068,4050.72,4712,-249,143,1.0168539325842696,0.11667160201362156,0.13451776649746192,0.5936222403924775,0.5187265917602997,0.5363859362224039,"Medium Risk"
"BB-",298.064,272.41,303.276,353.898,0.306307177,1.6,536.297,918.4266,889.336,186.399,450.902,1.073727803810202,0.17802771614640348,0.08003010168496015,0.9450002392230037,0.524849104134463,0.71303765370078,"High Risk"
"B+",772.502,1135.467,1360.712,1168.589,0.116017454,1.36,2945.906,3337.0241,9787.036,-309.894,533.189,0.5764359080024957,0.19464949472802537,0.09460512722958923,1.1553213492971008,0.42543482378595904,0.6495106611959374,"High Risk"
"BB-",1303.125,454.422,1960.124,-1186.768,0.062715825,0,1446.919,4975.0073,7245.731,-36.469,263.733,1.384087153461942,0.07381484902881483,0.22639969015584632,0.5393145144784562,1.2835846374261446,0.5334248896821043,"High Risk"
"BB-",7.159,311.963,507.821,-18.278,0.300013175,1.05,142.588,619.2989,1039.831,-113.563,93.057,6.158154963952086,0.23977105297339843,0.1751169209169036,0.37079024320661863,3.1783249642326146,0.02552956279865915,"High Risk"
"BBB",687.6,1913.9,2800.8,2793.5,0.2901959,1.04,9406.8,19664.7,6595.2,1014.7,2151.6,1.2222860058680953,0.07285829577293215,0.10402842363759861,0.1281831400768055,0.2765765191138326,0.1281831400768055,"Medium Risk"
"B",0,71.262,197.205,17.286,0.095064927,0.33,531.648,855.249,749.614,-134.074,74.647,0.5757568917780186,0.0764993768363468,0.35574359406135103,1.2928670433948182,0.3232477127723607,0,"High Risk"
"BB-",113.1,188.5,405.4,-1210.1,0.161872048,0.0775,367.8,1229.4147,1164.5,-99,-11.2,1.3129418162044588,0.153276955602537,0.14801061007957558,0.8762859403851225,1.0263730288200108,0.29833816934845686,"High Risk"
"B",841.4,631.8,1335.4,-510.1,0.135923583,0,2976,3670.11,4648.2,1372.4,1824,1.5159274193548387,0.06852197301635504,0.4550490661601773,0.7540103866128102,0.352116935483871,0.4855164454702827,"High Risk"
"B+",20.115,-521.739,-489.771,-354.36,-1.167898946,0,2108.973,4468.7193,446.733,468.481,884.982,0.23494847966285012,-0.18914469629627484,-0.07956660322498413,0.14189294530336494,-0.25191597995801746,0.13066779264648565,"High Risk"
"BBB+",3074,5535,7205,11695,0.064968601,2.18,23938,43305.738,85195,-2117,3596,0.36941264934413903,0.11393577603952244,0.07515808491418248,0.4146464966137097,0.2836076531038516,0.19456927653648964,"Medium Risk"
"B+",71.182,24.357,24.357,32.043,0.152822482,0,93.856,88.5674,159.381,-18.691,-2.52,0.9075818274803956,0.09955611143810084,0.36494642197314936,1.0847607436757085,0.1648056597340607,1.0847607436757085,"High Risk"
"BB",132.337,433.221,750.913,-665.727,0.098961412,0.24,421.9,2013.5414,4377.676,-241.001,156.429,3.045771509836454,0.14285610648925054,0.12967053767014988,0.16360962423106754,1.6466864185826025,0.10163117353874035,"High Risk"
"BB",109.249,63.454,328.36,498.104,0.059101087,0,1257.417,1127.1316,1073.652,-26.937,128.976,0.3149440479968062,0.03364400156518254,0.471916664040092,2.344606852671854,0.23732381540888983,0.4696659644899187,"High Risk"
"B+",61.493,61.916,129.553,-128.457,0.158836356,0,106.961,555.9003,389.81,3.959,36.415,1.7810416880919215,0.1790882454176537,0.19130757800891532,1.7515226848974519,1.1004758743841214,1.273938263932049,"High Risk"
"SD",8.026,-2379.215,-2291.449,-3230.695,-4.337841558,0,52.414,154.3802,548.479,164.446,631.445,54.825752661502655,-0.6878944410199,-0.18937086391940197,0.03631435537071562,-52.314324417140455,0.023020220851857166,"In Default"
"BB-",62.274,111.166,487.709,-60.578,0.0382829,1,510.029,661.4444,2903.803,104.043,156.796,0.5602799056524237,0.07255404384074476,0.2848892647032366,0.9472552120776421,0.8941432742059762,0.08953846153846154,"High Risk"
"B+",42.907,73.235,133.911,9.441,0.277364329,0.058,261.954,1157.5909,264.039,208.028,230.354,1.0303412049443794,0.0906106864562171,0.2544411824947088,0.8579962370649106,0.4400658130816861,0.15524639988421737,"High Risk"
"B",15.974,-460.366,-404.378,211.925,-1.607237993,0,1097.694,234.4889,286.433,-74.841,223.435,0.8780334045735879,-0.16125914724600948,-0.09367546691110985,0.05659506882468612,-0.40767554527946764,0.020135632531639185,"High Risk"
"B+",31.3,1991.6,2858.1,-296.5,0.345446031,5.6328,306.4,622.748,5765.3,-501.1,525.5,33.175587467362924,0.15909762663663016,0.41353685479011854,0.05413592612498168,6.640013054830288,0.015292910538916304,"High Risk"
"B+",91.6,143.5,637.9,-848.2,0.123952665,0,615,928.952,1157.7,292.8,347.4,1.0302439024390244,0.07745452582717115,0.22578397212543552,0.3052474755835126,0.9845528455284552,0.15163052474755834,"High Risk"
"B",53.591,108.337,114.815,9.792,0.656910362,0.2,396.766,142.8622,164.919,59.184,121.521,1.116307848958832,0.11971997524643063,0.4444649565707007,0.830793991416309,0.16801590862120241,0.8214438994481914,"High Risk"
"BB",87.112,469.799,556.797,574.453,0.372210004,3.6,350.005,2820.0475,1262.188,-133.647,231.72,1.621716832616677,0.3475713602956952,0.05642838745931771,0.23659716622508925,1.5150840702275683,0.2006957723764543,"High Risk"
"BB+",155.904,733.76,733.76,228.361,0.915529159,0.9,1779.5,1676.0465,801.46,324.625,850.91,2.1462320876650742,0.11168402140407467,0.3310224051460968,0.16052057164037725,0.27584658611969654,0.16052057164037725,"High Risk"
"BB",319.169,965.081,2303.094,994.405,0.168380485,0.4,1275.891,11526.3478,5731.549,132.982,359.989,1.766735559699065,0.1717519362738119,0.12230579609379938,1.021436675139661,1.7125749770160619,0.1527862747069158,"High Risk"
"BB+",140.038,590.024,1897.851,-296.375,0.153878774,0,-297.821,3596.985,3834.343,-151.955,148.832,-5.999707878222153,0.2817216407373931,0.19836820197144522,1.6937075644689672,-5.97946081706797,0.23134158227743545,"High Risk"
"B",32.351,47.087,71.985,-127.469,0.167401398,0.1,171.618,78.7757,281.282,-50.473,26.626,0.4711976599191227,0.13054555939383522,0.21284006201286979,0.32276129747712784,0.3610518710158609,0.29896497551058127,"High Risk"
"BB-",35.933,151.156,151.156,25.288,0.686539099,0,659.478,17391.836259134452,220.171,1187.995,970.62,4.96761832843552,0.03693834681128297,0.7768728995210247,3.2868326947637296,0.05114196379560805,0.2294572158365262,"High Risk"
"B-",22.274,72.095,156.762,-31.293,0.083928596,0,107.999,411.3696,859.004,33.78,104.482,1.8818229798424062,0.168739584698635,0.2575629377904154,0.25340458541630756,1.279576662746878,0.19198414066540254,"High Risk"
"BBB",213,2557,2557,1472,0.488536492,1.48,9871,16063.74,5234,540,2787,1.3060480194509168,0.07766606931324606,0.2612436448963629,0.051181102362204724,0.19136865565798805,0.020964566929133857,"Medium Risk"
"BB-",31.7,214.5,325.4,-186.1,0.480403135,0.88,-171.7,930.6447,446.5,-88.4,16.9,-5.451368666278393,0.19782348058655355,0.3090909090909091,0.0990625,-1.5090273733255677,0.0990625,"High Risk"
"BBB-",821.925,306.266,412.12,1543.15,0.29751981,0,2520.783,2890.3706,1029.397,129.347,-610.011,0.23792210594882623,0.025884261602220127,0.06335342480066347,0.09909946298140569,0.15579167266678648,0.09909946298140569,"Medium Risk"
"BBB-",126,723,1117,685,0.137348024,1.575,2652,2322.3075,5264,-249,204,0.45965309200603316,0.1276708458414268,0.1313969571230982,0.49776785714285715,0.385369532428356,0.0703125,"Medium Risk"
"BBB+",324.1,547.2,940.6,1111.1,0.203102962,1.11,927.8,5911.182,2694.2,-158.3,273.1,0.7430480707048933,0.23107132300156247,0.046418128654970754,0.4402716739912106,0.9864194869583962,0.43161539485950196,"Medium Risk"
"BB",588.539,632.71,632.71,52.946,0.221800464,1,1110.813,3875.3393,2852.609,-151.147,304.724,1.7841724934800005,0.15332859808210209,0.17818747925589923,0.584729154575353,0.46809769061039075,0.569296769201006,"High Risk"
"BB",52.553,183.157,210.774,311.813,0.731180263,0,461.261,202.9406,250.495,156.536,303.905,2.7298991243569257,0.09219881361802205,0.19673831739982636,0.19750084557856365,0.378831073947288,0.19750084557856365,"High Risk"
"A-",3329,2608,4739,6300,0.21319382,1.28,9585,23596.2408,12233,-1606,307,0.3550339071465832,0.1265527950310559,0.05214723926380368,0.6488188976377953,0.48022952529994783,0.4368766404199475,"Low Risk"
"BB",988.785,666.707,1232.171,35.685,0.503249917,0,1598.646,8617.0308,1324.803,-214.323,317.62,0.729940211904324,0.19844460590243723,0.08537033509472677,1.697081299444538,0.7351558756597771,1.6643410200302977,"High Risk"
"BBB-",9572,4517,4517,13090,0.451609678,1.08,11275,22610.428,10002,1302,5156,1.9223059866962307,0.051957762031839515,0.14168696037192827,0.1773019430603664,0.3438580931263858,0.1773019430603664,"Medium Risk"
"B+",211.25,448.675,519.075,355.193,0.152253215,0.8,1540.067,2333.64,2946.9,35.286,502.843,1.3100981970264929,0.08780186630946452,0.23644731710035102,0.14509462889241034,0.26816170984768867,0.13608137182906246,"High Risk"
"BB+",228.55,946.636,1201.685,2345.641,0.524867028,0,6942.551,11991.7547,1803.573,1300.749,2198.254,0.47996593759268025,0.07488097494390863,0.23271563726712274,0.09655111231274872,0.14135841421978748,0.09655111231274872,"High Risk"
"BBB-",450.907,416.968,1015.3,-39.777,0.169427284,0,1304.356,5282.5706,2461.044,-218.884,108.557,0.566974046962639,0.14926423551336698,0.07153546555131328,0.6015301494130202,0.7555237987175281,0.6015301494130202,"Medium Risk"
"BB",885.466,798.269,1263.09,506.422,0.25369425,0.112,4130.698,976.7098,3146.579,-137.054,709.197,1.0550977098785725,0.06042300623206938,0.6763947992468705,0.2226389403580844,0.17506605421166102,0.1875053733840143,"High Risk"
"BB+",777.706,481.697,807.318,1122.717,0.448084814,0.8,901.487,7286.0677,1075.013,19.949,325.943,1.7519986422433158,0.1530660914709848,0.12951502708133952,1.1675514187059,0.8263358207051239,1.1675514187059,"High Risk"
"BBB",20.331,139.189,139.189,58.923,0.8456762,2.65,1070.894,1466.0391,164.589,91.291,-40.101,0.7287350568777116,0.07407894288658212,0.23072943982642308,0.7355643994211287,0.09998561949175173,0.7355643994211287,"Medium Risk"
"B",0.6,-156.498,-123.418,26.936,-1.191584942,0,607.967,75.0518,131.336,114.799,217.515,0.8167992670654822,-0.13319160090690596,-0.16016818106301678,0.008519096975720572,-0.2442303611873671,0.008519096975720572,"High Risk"
"B-",50.074,-364.064,-348.376,-692.274,-3.393144071,0,-120.185,104.8314,107.294,138.25,189.522,-4.3087656529517,-0.8449548353556078,-0.09494209809264303,1.5082530120481925,3.1862628447809622,1.5082530120481925,"High Risk"
"B-",96.442,-123.608,-100.264,-46.046,-0.471029376,0,504.115,369.1484,262.421,-48.483,-13.357,0.7177112365234124,-0.12606462127478166,-0.27559704873470975,3.914678418710184,-0.26646697678109166,0.8416266689938039,"High Risk"
"A",45,1515,1515,-1161,0.479582146,1.33,5049,10652.3495,3159,308,1487,1.1633986928104576,0.09398263027295285,0.2085808580858086,0.015970752357129112,0.2374727668845316,0.00865884163940735,"Low Risk"
"BB+",197.469,503.051,1342.474,-129.415,0.126807229,0,3256.556,2883.3981,3967.053,-131.269,172.544,0.43351166078519765,0.07471514212483471,0.08550226517788455,0.29925990865102853,0.3990295268989694,0.09564469803013644,"High Risk"
"A",3417,11445,18101,20440,0.427147869,4.02,-11476,136202.831,26794,-4736,3129,-2.200243987452074,0.33705383437389563,0.09890782000873743,0.5891388365870578,-1.4786510979435343,0.16930928550193242,"Low Risk"
"BBB-",48.3,278.9,599.8,264.2,0.174661824,0.8025,605.8,1636.029,1596.8,-83.2,21.8,0.8562231759656653,0.1542503180133842,0.08533524560774472,0.2953481568168519,0.950808847804556,0.07065535400819192,"Medium Risk"
"BBB+",911,1505,3816,1970,0.239573384,1.85,2183,17506.8744,6282,-114,877,1.3169949610627576,0.1696921862667719,0.07774086378737542,0.29388611912883755,1.6944571690334402,0.23904487011283126,"Medium Risk"
"BB",126.1,350.5,557.5,-29.1,0.499003417,0,1248.1,1055.484,702.4,-151.5,178.2,0.8906337633202468,0.11982496324911969,0.17061340941512124,0.2230279448178281,0.3987661245092541,0.2230279448178281,"High Risk"
"BBB",223.444,1293.898,2034.357,175.153,0.428694727,0.92,1837.176,7104.9197,3018.227,-876.973,-62.759,1.9111386170949327,0.19392043000374382,0.08883776000890334,0.18239730947560895,1.0447610898465907,0.18239730947560895,"Medium Risk"
"B+",54.805,196.504,307.372,0,0.627015023,0.25,547.371,450.8468,313.396,-14.814,104.822,2.073438307838742,0.11076320211308213,0.37080670113585473,0.597134451950316,0.42842423146275566,0.597134451950316,"High Risk"
